AverageSpend,WaitTime,ServiceRating,satisfaction,satisfaction_category,ServiceQuality_Impact,WaitTime_Impact
46.72720470875863,48.81009527194225,5,1.2666666666666668,Low,"Service quality is good, but other factors are causing dissatisfaction",Long wait times are causing dissatisfaction
16.221325887765083,52.88546792896031,1,1.2666666666666668,Low,Poor service quality is causing dissatisfaction,Long wait times are causing dissatisfaction
24.29559190003533,50.53751960009723,4,1.2666666666666668,Low,"Service quality is good, but other factors are causing dissatisfaction",Long wait times are causing dissatisfaction
31.36988459937728,12.509929993603654,1,1.2666666666666668,Low,Poor service quality is causing dissatisfaction,"Short wait times, but customers are dissatisfied"
13.00218481296463,44.36187238948166,3,1.2666666666666668,Low,Service quality has moderate impact on satisfaction,Long wait times are causing dissatisfaction
45.784535364855024,43.715940756179,2,1.2666666666666668,Low,Poor service quality is causing dissatisfaction,Long wait times are causing dissatisfaction
13.889778950491268,48.08229932964473,4,1.2666666666666668,Low,"Service quality is good, but other factors are causing dissatisfaction",Long wait times are causing dissatisfaction
41.06711929716671,19.08210909632136,4,1.2666666666666668,Low,"Service quality is good, but other factors are causing dissatisfaction","Short wait times, but customers are dissatisfied"
15.773962885477022,49.957270396345365,3,1.2666666666666668,Low,Service quality has moderate impact on satisfaction,Long wait times are causing dissatisfaction
40.18669775135804,49.68000905875122,4,1.2666666666666668,Low,"Service quality is good, but other factors are causing dissatisfaction",Long wait times are causing dissatisfaction
48.516511743466985,50.33296153464891,1,1.2666666666666668,Low,Poor service quality is causing dissatisfaction,Long wait times are causing dissatisfaction
44.92944195611125,48.03267480811682,2,1.2666666666666668,Low,Poor service quality is causing dissatisfaction,Long wait times are causing dissatisfaction
30.835717349984744,51.46134654220489,5,1.2666666666666668,Low,"Service quality is good, but other factors are causing dissatisfaction",Long wait times are causing dissatisfaction
23.765211266737783,17.353504226697975,1,1.2666666666666668,Low,Poor service quality is causing dissatisfaction,"Short wait times, but customers are dissatisfied"
13.019570764641326,46.206575464605976,5,1.2666666666666668,Low,"Service quality is good, but other factors are causing dissatisfaction",Long wait times are causing dissatisfaction
15.038654942698866,16.708130883472126,1,1.2666666666666668,Low,Poor service quality is causing dissatisfaction,"Short wait times, but customers are dissatisfied"
30.25774224624463,55.7852503838896,4,1.2666666666666668,Low,"Service quality is good, but other factors are causing dissatisfaction",Long wait times are causing dissatisfaction
24.33004985650457,11.165435196594691,3,1.2666666666666668,Low,Service quality has moderate impact on satisfaction,"Short wait times, but customers are dissatisfied"
44.55031062788119,47.86090484383425,2,1.2666666666666668,Low,Poor service quality is causing dissatisfaction,Long wait times are causing dissatisfaction
33.60653972688104,8.244006741784489,2,1.2666666666666668,Low,Poor service quality is causing dissatisfaction,"Short wait times, but customers are dissatisfied"
24.73948788432129,52.94951358895401,1,1.2666666666666668,Low,Poor service quality is causing dissatisfaction,Long wait times are causing dissatisfaction
26.98424650329792,47.29339638699464,2,1.2666666666666668,Low,Poor service quality is causing dissatisfaction,Long wait times are causing dissatisfaction
34.514741102668,12.248470888842348,4,1.2666666666666668,Low,"Service quality is good, but other factors are causing dissatisfaction","Short wait times, but customers are dissatisfied"
48.90358226707831,16.31397711193921,2,1.2666666666666668,Low,Poor service quality is causing dissatisfaction,"Short wait times, but customers are dissatisfied"
31.52009569903845,49.36159722264002,1,1.2666666666666668,Low,Poor service quality is causing dissatisfaction,Long wait times are causing dissatisfaction
12.509853559569924,48.62787468355047,3,1.2666666666666668,Low,Service quality has moderate impact on satisfaction,Long wait times are causing dissatisfaction
26.717018627385954,41.75420024600476,1,1.2666666666666668,Low,Poor service quality is causing dissatisfaction,Long wait times are causing dissatisfaction
32.249642008227724,56.252935424392966,4,1.2666666666666668,Low,"Service quality is good, but other factors are causing dissatisfaction",Long wait times are causing dissatisfaction
44.14959954675162,40.52250998194499,2,1.2666666666666668,Low,Poor service quality is causing dissatisfaction,Long wait times are causing dissatisfaction
17.395438760306,57.88974717314581,5,1.2666666666666668,Low,"Service quality is good, but other factors are causing dissatisfaction",Long wait times are causing dissatisfaction
15.30161676542388,41.47061149684138,3,1.2666666666666668,Low,Service quality has moderate impact on satisfaction,Long wait times are causing dissatisfaction
45.02297151439418,53.951306582926776,5,1.2666666666666668,Low,"Service quality is good, but other factors are causing dissatisfaction",Long wait times are causing dissatisfaction
40.95330861057982,7.210911587176236,1,1.2666666666666668,Low,Poor service quality is causing dissatisfaction,"Short wait times, but customers are dissatisfied"
23.563171298026347,55.78038581948972,5,1.2666666666666668,Low,"Service quality is good, but other factors are causing dissatisfaction",Long wait times are causing dissatisfaction
20.10500187473941,4.046710757404426,2,1.2666666666666668,Low,Poor service quality is causing dissatisfaction,"Short wait times, but customers are dissatisfied"
45.0052337701188,18.714541284236763,4,1.2666666666666668,Low,"Service quality is good, but other factors are causing dissatisfaction","Short wait times, but customers are dissatisfied"
12.442555685310968,58.83851735010148,1,1.2666666666666668,Low,Poor service quality is causing dissatisfaction,Long wait times are causing dissatisfaction
19.838833370747583,40.32454660091075,2,1.2666666666666668,Low,Poor service quality is causing dissatisfaction,Long wait times are causing dissatisfaction
40.096970574024425,43.24050203399883,5,1.2666666666666668,Low,"Service quality is good, but other factors are causing dissatisfaction",Long wait times are causing dissatisfaction
21.78262399396446,4.816430599924306,4,1.2666666666666668,Low,"Service quality is good, but other factors are causing dissatisfaction","Short wait times, but customers are dissatisfied"
30.92878402275293,18.9682402312095,5,1.2666666666666668,Low,"Service quality is good, but other factors are causing dissatisfaction","Short wait times, but customers are dissatisfied"
13.003580254964517,15.891148689916022,3,1.2666666666666668,Low,Service quality has moderate impact on satisfaction,"Short wait times, but customers are dissatisfied"
17.1300334737073,18.882868131683463,3,1.2666666666666668,Low,Service quality has moderate impact on satisfaction,"Short wait times, but customers are dissatisfied"
10.787861744745532,5.320459848089174,2,1.2666666666666668,Low,Poor service quality is causing dissatisfaction,"Short wait times, but customers are dissatisfied"
21.16636767227813,14.857722498541078,5,1.2666666666666668,Low,"Service quality is good, but other factors are causing dissatisfaction","Short wait times, but customers are dissatisfied"
32.964529365382475,58.51345485964988,3,1.2666666666666668,Low,Service quality has moderate impact on satisfaction,Long wait times are causing dissatisfaction
45.00032127852065,54.8598160392326,1,1.2666666666666668,Low,Poor service quality is causing dissatisfaction,Long wait times are causing dissatisfaction
34.8916606316771,13.688598385020818,3,1.2666666666666668,Low,Service quality has moderate impact on satisfaction,"Short wait times, but customers are dissatisfied"
39.735443630109735,3.806570128966358,1,1.2666666666666668,Low,Poor service quality is causing dissatisfaction,"Short wait times, but customers are dissatisfied"
25.41359015427095,52.781067039322494,2,1.2666666666666668,Low,Poor service quality is causing dissatisfaction,Long wait times are causing dissatisfaction
31.09950010081094,51.71087690069585,2,1.2666666666666668,Low,Poor service quality is causing dissatisfaction,Long wait times are causing dissatisfaction
13.016722317988217,44.64381512794584,3,1.2666666666666668,Low,Service quality has moderate impact on satisfaction,Long wait times are causing dissatisfaction
11.004799437895954,17.85820676286213,2,1.2666666666666668,Low,Poor service quality is causing dissatisfaction,"Short wait times, but customers are dissatisfied"
28.56533302954801,49.826118188366,5,1.2666666666666668,Low,"Service quality is good, but other factors are causing dissatisfaction",Long wait times are causing dissatisfaction
36.11396242266121,19.393733489378004,4,1.2666666666666668,Low,"Service quality is good, but other factors are causing dissatisfaction","Short wait times, but customers are dissatisfied"
31.390325921530867,11.97262536318686,4,1.2666666666666668,Low,"Service quality is good, but other factors are causing dissatisfaction","Short wait times, but customers are dissatisfied"
36.87637834290511,18.597088049187263,2,1.2666666666666668,Low,Poor service quality is causing dissatisfaction,"Short wait times, but customers are dissatisfied"
34.27721431221249,51.09969008813642,2,1.2666666666666668,Low,Poor service quality is causing dissatisfaction,Long wait times are causing dissatisfaction
30.51099754154839,48.41987348775104,3,1.2666666666666668,Low,Service quality has moderate impact on satisfaction,Long wait times are causing dissatisfaction
36.76768544980207,40.70653053030596,4,1.2666666666666668,Low,"Service quality is good, but other factors are causing dissatisfaction",Long wait times are causing dissatisfaction
10.989760093919555,12.461725723364768,2,1.2666666666666668,Low,Poor service quality is causing dissatisfaction,"Short wait times, but customers are dissatisfied"
